query_id,user_id,benchmark_tier,query_type,query_language,query_text,target_event_id,target_venue_id,target_name,target_trail_id,target_timestamp,target_category,target_city,cue_year,cue_month,cue_city,cue_category,cue_previous_event_id,cue_previous_place,cue_next_event_id,cue_next_place,is_high_memory_load
tokyo_32545_semantic,32545,core,semantic,dataset_native_mixed,Which Sushi Restaurant did I visit in Hachiōji?,2018_661998__event_003,1554,スシロー,2018_661998,2018-04-08 11:17:00,Sushi Restaurant,Hachiōji,,,Hachiōji,Sushi Restaurant,,,,,True
tokyo_32545_temporal_spatial,32545,core,temporal_spatial,dataset_native_mixed,Which Convenience Store did I visit in Hachiōji in December 2017?,2018_661957__event_002,3320,ファミリーマート 八王子大楽寺東店,2018_661957,2017-12-20 04:53:00,Convenience Store,Hachiōji,2017,12,Hachiōji,Convenience Store,,,,,True
tokyo_32545_relational_after,32545,core,relational_after,dataset_native_mixed,Which Convenience Store did I visit after ケンタッキーフライドチキン?,2018_661962__event_003,1267,セブンイレブン 八王子弐分方町店,2018_661962,2018-01-01 13:00:00,Convenience Store,Hachiōji,,,,Convenience Store,2018_661962__event_002,ケンタッキーフライドチキン,,,True
tokyo_325605_semantic,325605,core,semantic,dataset_native_mixed,Which Fast Food Restaurant did I visit in Hachiōji?,2018_3674424__event_001,112,マクドナルド,2018_3674424,2018-04-20 05:49:00,Fast Food Restaurant,Hachiōji,,,Hachiōji,Fast Food Restaurant,,,,,True
tokyo_325605_temporal_spatial,325605,core,temporal_spatial,dataset_native_mixed,Which Music Store did I visit in Hachiōji in May 2018?,2018_3674434__event_002,1116,島村楽器,2018_3674434,2018-05-08 08:32:00,Music Store,Hachiōji,2018,05,Hachiōji,Music Store,,,,,True
tokyo_325605_relational_after,325605,core,relational_after,dataset_native_mixed,Which Italian Restaurant did I visit after アニメイト?,2018_3674468__event_002,1017,サイゼリヤ,2018_3674468,2018-09-14 08:10:00,Italian Restaurant,Hachiōji,,,,Italian Restaurant,2018_3674468__event_001,アニメイト,,,True
tokyo_328941_semantic,328941,core,semantic,dataset_native_mixed,Which Park did I visit in Hachiōji?,2018_3694440__event_002,2247,三ツ目山公園,2018_3694440,2018-07-19 13:07:00,Park,Hachiōji,,,Hachiōji,Park,,,,,False
tokyo_328941_temporal_spatial,328941,core,temporal_spatial,dataset_native_mixed,Which Bus Line did I visit in Hachiōji in June 2018?,2018_3694435__event_002,2034,まちだテクノパーク前 バス停,2018_3694435,2018-06-16 08:12:00,Bus Line,Hachiōji,2018,06,Hachiōji,Bus Line,,,,,False
tokyo_328941_relational_after,328941,core,relational_after,dataset_native_mixed,Which Shopping Mall did I visit after 京王 橋本駅 (KO45)?,2018_3694439__event_002,1281,アリオ橋本,2018_3694439,2018-07-13 12:03:00,Shopping Mall,Hachiōji,,,,Shopping Mall,2018_3694439__event_001,京王 橋本駅 (KO45),,,False
tokyo_339444_semantic,339444,core,semantic,dataset_native_mixed,Which Clothing Store did I visit in Higashimurayama?,2018_3757174__event_001,3179,しまむら,2018_3757174,2018-05-01 10:06:00,Clothing Store,Higashimurayama,,,Higashimurayama,Clothing Store,,,,,False
tokyo_339444_temporal_spatial,339444,core,temporal_spatial,dataset_native_mixed,Which Bar did I visit in Higashimurayama in May 2018?,2018_3757174__event_002,4614,Tam Tam,2018_3757174,2018-05-01 11:52:00,Bar,Higashimurayama,2018,05,Higashimurayama,Bar,,,,,False
tokyo_339444_relational_after,339444,core,relational_after,dataset_native_mixed,Which Convenience Store did I visit after らあめん花月嵐 小平仲町店?,2018_3757165__event_005,1967,セブンイレブン 小平仲町店,2018_3757165,2018-04-12 07:02:00,Convenience Store,Higashimurayama,,,,Convenience Store,2018_3757165__event_004,らあめん花月嵐 小平仲町店,,,False
tokyo_342180_semantic,342180,core,semantic,dataset_native_mixed,Which Gas Station did I visit in Hachiōji?,2018_3773294__event_001,2508,ENEOS Dr. Drive八王子中野SS,2018_3773294,2018-05-17 17:00:00,Gas Station,Hachiōji,,,Hachiōji,Gas Station,,,,,True
tokyo_342180_temporal_spatial,342180,core,temporal_spatial,dataset_native_mixed,Which Bowling Alley did I visit in Fussa in March 2018?,2018_3773284__event_002,1203,ラウンドワン 武蔵村山店,2018_3773284,2018-03-06 12:57:00,Bowling Alley,Fussa,2018,03,Fussa,Bowling Alley,,,,,True
tokyo_342180_relational_after,342180,core,relational_after,dataset_native_mixed,Which Bowling Alley did I visit after 道の駅 八王子滝山?,2018_3773318__event_004,1221,ラウンドワン 八王子店,2018_3773318,2018-07-13 15:42:00,Bowling Alley,Hachiōji,,,,Bowling Alley,2018_3773318__event_003,道の駅 八王子滝山,,,True
tokyo_34258_semantic,34258,core,semantic,dataset_native_mixed,Which Convenience Store did I visit in Hachiōji?,2018_698481__event_002,3966,ファミリーマート JR八王子駅前店,2018_698481,2017-10-29 13:40:00,Convenience Store,Hachiōji,,,Hachiōji,Convenience Store,,,,,False
tokyo_34258_temporal_spatial,34258,core,temporal_spatial,dataset_native_mixed,Which Parking did I visit in Hachiōji in October 2017?,2018_698482__event_004,3006,駐太郎 JR貨物八王子駅南口立体駐車場,2018_698482,2017-10-30 07:12:00,Parking,Hachiōji,2017,10,Hachiōji,Parking,,,,,False
tokyo_34258_relational_after,34258,core,relational_after,dataset_native_mixed,Which Hobby Shop did I visit after 5-6番線ホーム?,2018_698467__event_004,2299,ポポンデッタ with 京王トレインパーク,2018_698467,2017-10-13 07:26:00,Hobby Shop,Hachiōji,,,,Hobby Shop,2018_698467__event_003,5-6番線ホーム,,,False
tokyo_347501_temporal_spatial,347501,core,temporal_spatial,dataset_native_mixed,Which Convenience Store did I visit in Hachiōji in March 2018?,2018_3804262__event_002,4483,ファミリーマート 津久井宮が瀬店,2018_3804262,2018-03-31 03:51:00,Convenience Store,Hachiōji,2018,03,Hachiōji,Convenience Store,,,,,False
tokyo_347501_relational_after,347501,core,relational_after,dataset_native_mixed,Which Convenience Store did I visit after ファミリーマート あきる野滝山街道店?,2018_3804279__event_002,2546,セブンイレブン 羽村川崎1丁目店,2018_3804279,2018-05-18 15:54:00,Convenience Store,Fussa,,,,Convenience Store,2018_3804279__event_001,ファミリーマート あきる野滝山街道店,,,False
tokyo_348059_semantic,348059,core,semantic,dataset_native_mixed,Which Hot Spring did I visit in Hachiōji?,2018_3807506__event_002,2955,京王高尾山温泉 極楽湯,2018_3807506,2018-03-29 06:42:00,Hot Spring,Hachiōji,,,Hachiōji,Hot Spring,,,,,False
tokyo_348059_temporal_spatial,348059,core,temporal_spatial,dataset_native_mixed,Which Hobby Shop did I visit in Fussa in April 2018?,2018_3807513__event_003,1454,ホビーオフ 羽村店,2018_3807513,2018-04-15 08:20:00,Hobby Shop,Fussa,2018,04,Fussa,Hobby Shop,,,,,False
tokyo_348059_relational_after,348059,core,relational_after,dataset_native_mixed,Which Train Station did I visit after 京王八王子駅 (Keiō-hachiōji Sta.)?,2018_3807516__event_004,38,北野駅 (Kitano Sta.) (KO33),2018_3807516,2018-04-18 04:32:00,Train Station,Hachiōji,,,,Train Station,2018_3807516__event_003,京王八王子駅 (Keiō-hachiōji Sta.),,,False
tokyo_348682_semantic,348682,core,semantic,dataset_native_mixed,Which Government Building did I visit in Hachiōji?,2018_3811335__event_002,861,八王子自動車検査登録事務所,2018_3811335,2018-08-10 05:00:00,Government Building,Hachiōji,,,Hachiōji,Government Building,,,,,False
tokyo_348682_temporal_spatial,348682,core,temporal_spatial,dataset_native_mixed,Which Government Building did I visit in Higashimurayama in April 2018?,2018_3811312__event_002,2549,東村山市いきいきプラザ,2018_3811312,2018-04-27 06:04:00,Government Building,Higashimurayama,2018,04,Higashimurayama,Government Building,,,,,False
tokyo_348682_relational_after,348682,core,relational_after,dataset_native_mixed,Which Bus Station did I visit after 鳥居原ふれあいの館?,2018_3811346__event_002,2287,宮ヶ瀬 バス停,2018_3811346,2018-09-18 09:46:00,Bus Station,Hachiōji,,,,Bus Station,2018_3811346__event_001,鳥居原ふれあいの館,,,False
tokyo_350248_semantic,350248,core,semantic,dataset_native_mixed,Which Bus Station did I visit in Hachiōji?,2018_3820558__event_002,2287,宮ヶ瀬 バス停,2018_3820558,2018-07-07 14:42:00,Bus Station,Hachiōji,,,Hachiōji,Bus Station,,,,,True
tokyo_350248_temporal_spatial,350248,core,temporal_spatial,dataset_native_mixed,Which Supermarket did I visit in Hachiōji in June 2018?,2018_3820551__event_002,2857,イトーヨーカドー,2018_3820551,2018-06-16 06:18:00,Supermarket,Hachiōji,2018,06,Hachiōji,Supermarket,,,,,True
tokyo_350248_relational_after,350248,core,relational_after,dataset_native_mixed,Which Convenience Store did I visit after ロイヤルホームセンター 相模原橋本店?,2018_3820531__event_002,1146,セブンイレブン 城山原宿2丁目店,2018_3820531,2018-04-12 12:30:00,Convenience Store,Hachiōji,,,,Convenience Store,2018_3820531__event_001,ロイヤルホームセンター 相模原橋本店,,,True
tokyo_356419_semantic,356419,core,semantic,dataset_native_mixed,Which Udon Restaurant did I visit in Hachiōji?,2018_3855580__event_001,1895,丸亀製麺,2018_3855580,2018-05-07 01:20:00,Udon Restaurant,Hachiōji,,,Hachiōji,Udon Restaurant,,,,,False
tokyo_356419_temporal_spatial,356419,core,temporal_spatial,dataset_native_mixed,Which College Cafeteria did I visit in Hachiōji in April 2018?,2018_3855575__event_002,2812,ROSE kitchen 東京工科大学,2018_3855575,2018-04-23 03:39:00,College Cafeteria,Hachiōji,2018,04,Hachiōji,College Cafeteria,,,,,False
tokyo_356419_relational_after,356419,core,relational_after,dataset_native_mixed,Which Ramen Restaurant did I visit after JR 橋本駅 (JR Hashimoto Sta.)?,2018_3855579__event_002,4168,蒙古タンメン中本,2018_3855579,2018-05-04 03:56:00,Ramen Restaurant,Hachiōji,,,,Ramen Restaurant,2018_3855579__event_001,JR 橋本駅 (JR Hashimoto Sta.),,,False
tokyo_35718_semantic,35718,core,semantic,dataset_native_mixed,Which Intersection did I visit in Hachiōji?,2018_727082__event_002,2236,三ヶ木交差点,2018_727082,2017-10-09 00:52:00,Intersection,Hachiōji,,,Hachiōji,Intersection,,,,,False
tokyo_35718_temporal_spatial,35718,core,temporal_spatial,dataset_native_mixed,Which Shopping Mall did I visit in Hachiōji in June 2018?,2018_727120__event_002,1281,アリオ橋本,2018_727120,2018-06-24 06:42:00,Shopping Mall,Hachiōji,2018,06,Hachiōji,Shopping Mall,,,,,False
tokyo_35718_relational_after,35718,core,relational_after,dataset_native_mixed,Which Shopping Mall did I visit after 鳥居原ふれあいの館?,2018_727120__event_002,1281,アリオ橋本,2018_727120,2018-06-24 06:42:00,Shopping Mall,Hachiōji,,,,Shopping Mall,2018_727120__event_001,鳥居原ふれあいの館,,,False
tokyo_362630_semantic,362630,core,semantic,dataset_native_mixed,Which Diner did I visit in Hachiōji?,2018_3889093__event_002,3847,からやま,2018_3889093,2018-10-04 11:27:00,Diner,Hachiōji,,,Hachiōji,Diner,,,,,False
tokyo_362630_temporal_spatial,362630,core,temporal_spatial,dataset_native_mixed,Which Ramen Restaurant did I visit in Hachiōji in October 2018?,2018_3889095__event_002,154,横濱家,2018_3889095,2018-10-11 10:34:00,Ramen Restaurant,Hachiōji,2018,10,Hachiōji,Ramen Restaurant,,,,,False
tokyo_362630_relational_after,362630,core,relational_after,dataset_native_mixed,Which BBQ Joint did I visit after 竹の家?,2018_3889086__event_003,1601,じゅうじゅうカルビ 八王子インター店,2018_3889086,2018-09-17 11:03:00,BBQ Joint,Hachiōji,,,,BBQ Joint,2018_3889086__event_002,竹の家,,,False
tokyo_36487_semantic,36487,core,semantic,dataset_native_mixed,Which Convenience Store did I visit in Hachiōji?,2018_741721__event_001,1235,セブンイレブン 大谷店,2018_741721,2018-04-12 02:35:00,Convenience Store,Hachiōji,,,Hachiōji,Convenience Store,,,,,False
tokyo_36487_temporal_spatial,36487,core,temporal_spatial,dataset_native_mixed,Which Automotive Shop did I visit in Fussa in October 2017?,2018_741640__event_001,1751,スーパーオートバックス SA羽村店,2018_741640,2017-10-15 08:07:00,Automotive Shop,Fussa,2017,10,Fussa,Automotive Shop,,,,,False
tokyo_36487_relational_after,36487,core,relational_after,dataset_native_mixed,Which Automotive Shop did I visit after あきる野IC?,2018_741708__event_003,584,CAREZZA 八王子店,2018_741708,2018-03-30 06:30:00,Automotive Shop,Hachiōji,,,,Automotive Shop,2018_741708__event_002,あきる野IC,,,False
tokyo_365381_semantic,365381,core,semantic,dataset_native_mixed,Which Spa did I visit in Hachiōji?,2018_3903070__event_001,3812,竜泉寺の湯 八王子みなみ野店,2018_3903070,2018-05-27 21:20:00,Spa,Hachiōji,,,Hachiōji,Spa,,,,,False
tokyo_365381_temporal_spatial,365381,core,temporal_spatial,dataset_native_mixed,Which College Rec Center did I visit in Hachiōji in September 2018?,2018_3903088__event_002,4657,雀荘たかはし,2018_3903088,2018-09-26 07:28:00,College Rec Center,Hachiōji,2018,09,Hachiōji,College Rec Center,,,,,False
tokyo_365381_relational_after,365381,core,relational_after,dataset_native_mixed,Which College Rec Center did I visit after ラウンドワン 八王子店?,2018_3903074__event_002,4657,雀荘たかはし,2018_3903074,2018-06-17 09:02:00,College Rec Center,Hachiōji,,,,College Rec Center,2018_3903074__event_001,ラウンドワン 八王子店,,,False
tokyo_41088_semantic,41088,core,semantic,dataset_native_mixed,Which Shopping Mall did I visit in Fussa?,2018_830967__event_001,32,モリタウン (mori town),2018_830967,2017-10-05 06:44:00,Shopping Mall,Fussa,,,Fussa,Shopping Mall,,,,,True
tokyo_41088_temporal_spatial,41088,core,temporal_spatial,dataset_native_mixed,Which Bowling Alley did I visit in Fussa in February 2018?,2018_831031__event_001,1203,ラウンドワン 武蔵村山店,2018_831031,2018-02-09 08:35:00,Bowling Alley,Fussa,2018,02,Fussa,Bowling Alley,,,,,True
tokyo_41088_relational_after,41088,core,relational_after,dataset_native_mixed,Which Bowling Alley did I visit after モリタウン (mori town)?,2018_830967__event_002,1203,ラウンドワン 武蔵村山店,2018_830967,2017-10-05 08:08:00,Bowling Alley,Fussa,,,,Bowling Alley,2018_830967__event_001,モリタウン (mori town),,,True
tokyo_42282_semantic,42282,core,semantic,dataset_native_mixed,Which Furniture / Home Store did I visit in Higashimurayama?,2018_852433__event_001,387,島忠ホームズ 小平店,2018_852433,2017-12-14 08:11:00,Furniture / Home Store,Higashimurayama,,,Higashimurayama,Furniture / Home Store,,,,,False
tokyo_42282_temporal_spatial,42282,core,temporal_spatial,dataset_native_mixed,Which Laundromat did I visit in Higashimurayama in February 2018?,2018_852463__event_001,2630,NICEコインランドリー,2018_852463,2018-02-17 01:00:00,Laundromat,Higashimurayama,2018,02,Higashimurayama,Laundromat,,,,,False
tokyo_42282_relational_after,42282,core,relational_after,dataset_native_mixed,Which Fast Food Restaurant did I visit after 滝山病院?,2018_852454__event_002,375,マクドナルド,2018_852454,2018-01-29 04:49:00,Fast Food Restaurant,Higashimurayama,,,,Fast Food Restaurant,2018_852454__event_001,滝山病院,,,False
tokyo_44616_semantic,44616,core,semantic,dataset_native_mixed,Which Japanese Restaurant did I visit in Fussa?,2018_895850__event_003,3019,すき家,2018_895850,2017-10-09 11:51:00,Japanese Restaurant,Fussa,,,Fussa,Japanese Restaurant,,,,,False
tokyo_44616_temporal_spatial,44616,core,temporal_spatial,dataset_native_mixed,Which Convenience Store did I visit in Hachiōji in November 2017?,2018_895862__event_003,2837,ローソン 八王子大楽寺町店,2018_895862,2017-11-01 08:07:00,Convenience Store,Hachiōji,2017,11,Hachiōji,Convenience Store,,,,,False
tokyo_44616_relational_after,44616,core,relational_after,dataset_native_mixed,Which Automotive Shop did I visit after カインズ 町田多摩境店?,2018_895859__event_003,584,CAREZZA 八王子店,2018_895859,2017-10-25 08:49:00,Automotive Shop,Hachiōji,,,,Automotive Shop,2018_895859__event_002,カインズ 町田多摩境店,,,False
tokyo_45189_semantic,45189,core,semantic,dataset_native_mixed,Which Fast Food Restaurant did I visit in Hachiōji?,2018_907312__event_002,183,マクドナルド,2018_907312,2017-11-27 06:01:00,Fast Food Restaurant,Hachiōji,,,Hachiōji,Fast Food Restaurant,,,,,False
tokyo_45189_temporal_spatial,45189,core,temporal_spatial,dataset_native_mixed,Which Bowling Alley did I visit in Hachiōji in January 2018?,2018_907321__event_001,1221,ラウンドワン 八王子店,2018_907321,2018-01-18 01:20:00,Bowling Alley,Hachiōji,2018,01,Hachiōji,Bowling Alley,,,,,False
tokyo_45189_relational_after,45189,core,relational_after,dataset_native_mixed,Which Bowling Alley did I visit after 昭島温泉 湯楽の里?,2018_907314__event_003,1221,ラウンドワン 八王子店,2018_907314,2017-12-13 15:06:00,Bowling Alley,Hachiōji,,,,Bowling Alley,2018_907314__event_002,昭島温泉 湯楽の里,,,False
tokyo_45205_semantic,45205,core,semantic,dataset_native_mixed,Which Military Base did I visit in Fussa?,2018_907576__event_001,1,U.S. AIR FORCE Yokota Air Base (米空軍横田基地),2018_907576,2018-09-16 07:44:00,Military Base,Fussa,,,Fussa,Military Base,,,,,True
tokyo_45205_temporal_spatial,45205,core,temporal_spatial,dataset_native_mixed,Which Recycling Facility did I visit in Hachiōji in October 2017?,2018_907469__event_003,3876,株式会社エコリターン,2018_907469,2017-10-16 11:34:00,Recycling Facility,Hachiōji,2017,10,Hachiōji,Recycling Facility,,,,,True
tokyo_45205_relational_after,45205,core,relational_after,dataset_native_mixed,Which Ramen Restaurant did I visit after ドン・キホーテ?,2018_907559__event_002,303,八代目 哲麺 めじろ台店,2018_907559,2018-08-13 12:06:00,Ramen Restaurant,Hachiōji,,,,Ramen Restaurant,2018_907559__event_001,ドン・キホーテ,,,True
tokyo_50046_semantic,50046,core,semantic,dataset_native_mixed,Which Noodle House did I visit in Fussa?,2018_1003971__event_002,3318,美豚 小作店,2018_1003971,2017-11-04 13:32:00,Noodle House,Fussa,,,Fussa,Noodle House,,,,,True
tokyo_50046_temporal_spatial,50046,core,temporal_spatial,dataset_native_mixed,Which Auto Workshop did I visit in Fussa in April 2018?,2018_1004028__event_001,3960,バリーコーポレーション,2018_1004028,2018-04-28 09:05:00,Auto Workshop,Fussa,2018,04,Fussa,Auto Workshop,,,,,True
tokyo_50046_relational_after,50046,core,relational_after,dataset_native_mixed,Which Furniture / Home Store did I visit after スーパーオートバックス SA羽村店?,2018_1004059__event_002,31,ジョイフル本田,2018_1004059,2018-08-18 09:29:00,Furniture / Home Store,Fussa,,,,Furniture / Home Store,2018_1004059__event_001,スーパーオートバックス SA羽村店,,,True
tokyo_51031_semantic,51031,core,semantic,dataset_native_mixed,Which Elementary School did I visit in Hachiōji?,2018_1023533__event_001,1837,八王子市立元木小学校,2018_1023533,2018-03-22 00:10:00,Elementary School,Hachiōji,,,Hachiōji,Elementary School,,,,,True
tokyo_51031_temporal_spatial,51031,core,temporal_spatial,dataset_native_mixed,Which Shopping Mall did I visit in Fussa in March 2018?,2018_1023533__event_003,83,イオンモール日の出,2018_1023533,2018-03-22 04:50:00,Shopping Mall,Fussa,2018,03,Fussa,Shopping Mall,,,,,True
tokyo_51031_relational_after,51031,core,relational_after,dataset_native_mixed,Which Train Station did I visit after 西八王子駅 (Nishi-Hachiōji Sta.) (JC23)?,2018_1023518__event_002,2,八王子駅 (Hachiōji Sta.),2018_1023518,2018-02-03 00:55:00,Train Station,Hachiōji,,,,Train Station,2018_1023518__event_001,西八王子駅 (Nishi-Hachiōji Sta.) (JC23),,,True
tokyo_51516_semantic,51516,core,semantic,dataset_native_mixed,Which Spa did I visit in Hachiōji?,2018_1033014__event_002,3812,竜泉寺の湯 八王子みなみ野店,2018_1033014,2017-11-18 14:34:00,Spa,Hachiōji,,,Hachiōji,Spa,,,,,False
tokyo_51516_temporal_spatial,51516,core,temporal_spatial,dataset_native_mixed,Which Intersection did I visit in Fussa in October 2018?,2018_1033126__event_001,363,第二ゲート前交差点,2018_1033126,2018-10-07 10:39:00,Intersection,Fussa,2018,10,Fussa,Intersection,,,,,False
tokyo_51516_relational_after,51516,core,relational_after,dataset_native_mixed,Which Rest Area did I visit after ヨドバシカメラ 八王子店?,2018_1033040__event_002,80,道の駅 八王子滝山,2018_1033040,2018-02-12 08:10:00,Rest Area,Hachiōji,,,,Rest Area,2018_1033040__event_001,ヨドバシカメラ 八王子店,,,False
tokyo_52894_semantic,52894,core,semantic,dataset_native_mixed,Which Steakhouse did I visit in Fussa?,2018_1058963__event_001,1606,ステーキのどん 福生店,2018_1058963,2017-11-18 11:50:00,Steakhouse,Fussa,,,Fussa,Steakhouse,,,,,False
tokyo_52894_temporal_spatial,52894,core,temporal_spatial,dataset_native_mixed,Which Sushi Restaurant did I visit in Fussa in November 2017?,2018_1058964__event_002,729,スシロー,2018_1058964,2017-11-19 11:51:00,Sushi Restaurant,Fussa,2017,11,Fussa,Sushi Restaurant,,,,,False
tokyo_52894_relational_after,52894,core,relational_after,dataset_native_mixed,Which Vape Store did I visit after 八王子駅 (Hachiōji Sta.)?,2018_1058960__event_002,4464,Vape Life Garden 八王子店,2018_1058960,2017-11-10 12:47:00,Vape Store,Hachiōji,,,,Vape Store,2018_1058960__event_001,八王子駅 (Hachiōji Sta.),,,False
tokyo_53205_semantic,53205,core,semantic,dataset_native_mixed,Which Bakery did I visit in Hachiōji?,2018_1065540__event_002,1254,オギノパン 本社工場直売店,2018_1065540,2018-07-11 04:41:00,Bakery,Hachiōji,,,Hachiōji,Bakery,,,,,False
tokyo_53205_temporal_spatial,53205,core,temporal_spatial,dataset_native_mixed,Which Shopping Mall did I visit in Fussa in June 2018?,2018_1065533__event_001,83,イオンモール日の出,2018_1065533,2018-06-01 10:47:00,Shopping Mall,Fussa,2018,06,Fussa,Shopping Mall,,,,,False
tokyo_53205_relational_after,53205,core,relational_after,dataset_native_mixed,Which Convenience Store did I visit after イオンモール日の出?,2018_1065533__event_002,4582,セブンイレブン 高尾山インター店,2018_1065533,2018-06-01 15:40:00,Convenience Store,Hachiōji,,,,Convenience Store,2018_1065533__event_001,イオンモール日の出,,,False
tokyo_53405_semantic,53405,core,semantic,dataset_native_mixed,Which Athletics & Sports did I visit in Hachiōji?,2018_1068990__event_002,3499,エスフォルタアリーナ八王子 (Esforta Arena Hachioji),2018_1068990,2017-12-03 03:10:00,Athletics & Sports,Hachiōji,,,Hachiōji,Athletics & Sports,,,,,False
tokyo_53405_temporal_spatial,53405,core,temporal_spatial,dataset_native_mixed,Which Sake Bar did I visit in Hachiōji in December 2017?,2018_1068997__event_001,3677,おすすめ屋,2018_1068997,2017-12-26 09:17:00,Sake Bar,Hachiōji,2017,12,Hachiōji,Sake Bar,,,,,False
tokyo_53405_relational_after,53405,core,relational_after,dataset_native_mixed,Which Udon Restaurant did I visit after ガーデンステージ?,2018_1069059__event_003,1442,丸亀製麺,2018_1069059,2018-07-16 08:20:00,Udon Restaurant,Fussa,,,,Udon Restaurant,2018_1069059__event_002,ガーデンステージ,,,False
tokyo_55985_semantic,55985,core,semantic,dataset_native_mixed,Which Yoshoku Restaurant did I visit in Hachiōji?,2018_1115814__event_001,2003,ポムの樹,2018_1115814,2017-11-17 10:34:00,Yoshoku Restaurant,Hachiōji,,,Hachiōji,Yoshoku Restaurant,,,,,False
tokyo_55985_temporal_spatial,55985,core,temporal_spatial,dataset_native_mixed,Which Steakhouse did I visit in Hachiōji in December 2017?,2018_1115818__event_001,1559,ステーキガスト,2018_1115818,2017-12-08 11:19:00,Steakhouse,Hachiōji,2017,12,Hachiōji,Steakhouse,,,,,False
tokyo_55985_relational_after,55985,core,relational_after,dataset_native_mixed,Which Ramen Restaurant did I visit after カラオケまねきねこ?,2018_1115816__event_002,2352,八王子田田,2018_1115816,2017-11-26 10:33:00,Ramen Restaurant,Hachiōji,,,,Ramen Restaurant,2018_1115816__event_001,カラオケまねきねこ,,,False
tokyo_59554_semantic,59554,core,semantic,dataset_native_mixed,Which Toll Booth did I visit in Hachiōji?,2018_1176853__event_001,1040,八王子本線料金所,2018_1176853,2018-04-26 23:32:00,Toll Booth,Hachiōji,,,Hachiōji,Toll Booth,,,,,False
tokyo_59554_temporal_spatial,59554,core,temporal_spatial,dataset_native_mixed,Which Supermarket did I visit in Fussa in March 2018?,2018_1176829__event_002,600,イオン 日の出店,2018_1176829,2018-03-29 02:06:00,Supermarket,Fussa,2018,03,Fussa,Supermarket,,,,,False
tokyo_59554_relational_after,59554,core,relational_after,dataset_native_mixed,Which Supermarket did I visit after 南橋本3丁目交差点?,2018_1176858__event_002,600,イオン 日の出店,2018_1176858,2018-05-03 01:46:00,Supermarket,Fussa,,,,Supermarket,2018_1176858__event_001,南橋本3丁目交差点,,,False
tokyo_60393_semantic,60393,core,semantic,dataset_native_mixed,Which Seafood Restaurant did I visit in Hachiōji?,2018_1190532__event_003,1277,磯丸水産,2018_1190532,2018-02-28 10:23:00,Seafood Restaurant,Hachiōji,,,Hachiōji,Seafood Restaurant,,,,,True
tokyo_60393_temporal_spatial,60393,core,temporal_spatial,dataset_native_mixed,Which Donburi Restaurant did I visit in Hachiōji in July 2018?,2018_1190583__event_004,131,松屋 八王子店,2018_1190583,2018-07-05 15:03:00,Donburi Restaurant,Hachiōji,2018,07,Hachiōji,Donburi Restaurant,,,,,True
tokyo_60393_relational_after,60393,core,relational_after,dataset_native_mixed,Which BBQ Joint did I visit after 昭島市役所?,2018_1190515__event_002,2803,牛角,2018_1190515,2018-01-30 12:22:00,BBQ Joint,Fussa,,,,BBQ Joint,2018_1190515__event_001,昭島市役所,,,True
tokyo_70564_semantic,70564,core,semantic,dataset_native_mixed,Which Donburi Restaurant did I visit in Hachiōji?,2018_1332642__event_003,570,吉野家,2018_1332642,2017-12-11 21:19:00,Donburi Restaurant,Hachiōji,,,Hachiōji,Donburi Restaurant,,,,,True
tokyo_70564_temporal_spatial,70564,core,temporal_spatial,dataset_native_mixed,Which Ice Cream Shop did I visit in Hachiōji in January 2018?,2018_1332644__event_002,3118,クレープショップMONKEY,2018_1332644,2018-01-02 07:02:00,Ice Cream Shop,Hachiōji,2018,01,Hachiōji,Ice Cream Shop,,,,,True
tokyo_70564_relational_after,70564,core,relational_after,dataset_native_mixed,Which Ramen Restaurant did I visit after 北原国際病院?,2018_1332637__event_002,1396,八王子ラーメン おがわ屋,2018_1332637,2017-12-02 02:56:00,Ramen Restaurant,Hachiōji,,,,Ramen Restaurant,2018_1332637__event_001,北原国際病院,,,True
tokyo_70703_semantic,70703,core,semantic,dataset_native_mixed,Which Fishing Spot did I visit in Hachiōji?,2018_1335096__event_001,4008,リヴァスポット早戸,2018_1335096,2017-11-28 05:24:00,Fishing Spot,Hachiōji,,,Hachiōji,Fishing Spot,,,,,False
tokyo_70703_temporal_spatial,70703,core,temporal_spatial,dataset_native_mixed,Which Discount Store did I visit in Hachiōji in December 2017?,2018_1335104__event_002,3453,ドン・キホーテ,2018_1335104,2017-12-27 15:28:00,Discount Store,Hachiōji,2017,12,Hachiōji,Discount Store,,,,,False
tokyo_70703_relational_after,70703,core,relational_after,dataset_native_mixed,Which Chinese Restaurant did I visit after アリオ橋本?,2018_1335107__event_002,4160,餃子の王将,2018_1335107,2018-01-05 04:32:00,Chinese Restaurant,Hachiōji,,,,Chinese Restaurant,2018_1335107__event_001,アリオ橋本,,,False
tokyo_72210_semantic,72210,core,semantic,dataset_native_mixed,Which Italian Restaurant did I visit in Hachiōji?,2018_1357857__event_004,1516,サイゼリヤ,2018_1357857,2017-10-11 11:31:00,Italian Restaurant,Hachiōji,,,Hachiōji,Italian Restaurant,,,,,False
tokyo_72210_temporal_spatial,72210,core,temporal_spatial,dataset_native_mixed,Which Train Station did I visit in Hachiōji in January 2018?,2018_1357875__event_001,11,橋本駅 (Hashimoto Sta.),2018_1357875,2018-01-19 00:51:00,Train Station,Hachiōji,2018,01,Hachiōji,Train Station,,,,,False
